code	country
3240782040444	france
3240930000801	france
3240930007787	france
3240930020151	france
3240930021592	france
3240930116120	france
3240930213348	france
3240930213508	france
3240930217735	france
3240930301205	france
3240930313505	france
3240930514025	france
3240930613001	france
3240930913859	france
3240931530444	france
3240931531007	france
3240931531021	switzerland
3240931531021	france
3240931531076	france
3240931531090	france
3240931531106	france
3240931533292	france
3240931533919	france
3240931534602	france
3240931534619	france
3240931534626	france
3240931534633	france
3240931534862	switzerland
3240931534862	france
3240931534879	france
3240931534985	france
3240931535463	france
3240931535807	france
3240931536163	france
3240931536187	france
3240931536835	france
3240931536842	france
3240931536859	france
3240931536866	france
3240931536873	france
3240931536903	france
3240931537139	france
3240931537146	france
3240931537276	switzerland
3240931537276	france
3240931537689	france
3240931537993	france
3240931538181	france
3240931538198	france
3240931538204	france
3240931538655	france
3240931538877	france
3240931538891	france
3240931538914	france
3240931538952	france
3240931538983	france
3240931539140	france
3240931539157	france
3240931539164	france
3240931539256	france
3240931539294	france
3240931539355	france
3240931539423	france
3240931539485	france
3240931539539	france
3240931539539	reunion
3240931539546	france
3240931539577	france
3240931539614	france
3240931539638	france
3240931539706	france
3240931539782	france
3240931539836	france
3240931540115	france
3240931540177	france
3240931540184	france
3240931540191	france
3240931540221	france
3240931540481	france
3240931540511	france
3240931540528	france
3240931540542	france
3240931540573	france
3240931540603	france
3240931540641	france
3240931540665	france
3240931540696	france
3240931541006	france
3240931541013	france
3240931541020	france
3240931541037	france
3240931541099	france
3240931541136	france
3240931541150	france
3240931541334	france
3240931541419	france
3240931541815	france
3240931541822	france
3240931541907	france
3240931541921	france
3240931541945	france
3240931541952	france
3240931542041	france
3240931542119	france
3240931542133	france
3240931542331	france
3240931542348	france
3240931542355	france
3240931542539	france
3240931542553	france
3240931542959	france
3240931543109	france
3240931543376	france
3240931543406	france
3240931543505	france
3240931543642	france
3240931543826	france
3240931543871	france
3240931543918	france
3240931543994	france
3240931544090	france
3240931544335	france
3240931544373	france
3240932422359	france
3240932425206	france
3240934213504	france
3240937200051	france
3240937200105	france
3240937300553	france
3240937301109	france
3241960500262	france
3241960500309	france
3241961000280	france
3242010036410	france
3242160100498	france
3242160101266	united-kingdom
3242271150115	france
3242271150214	france
3242271150412	france
3242271730553	france
3242271732953	france
3242271734551	france
3242271808054	france
3242272001058	france
3242272001553	france
3242272102359	france
3242272200055	france
3242272250029	france
3242272250050	france
3242272250555	france
3242272251255	france
3242272251453	france
3242272251859	france
3242272251958	france
3242272252054	france
3242272252559	france
3242272252962	france
3242272253051	france
3242272253655	france
3242272253754	france
3242272254157	france
3242272254355	france
3242272254454	france
3242272254553	france
3242272254751	france
3242272255352	france
3242272256250	france
3242272256359	france
3242272256458	france
3242272256656	belgium
3242272256656	france
3242272256854	france
3242272256953	france
3242272257158	france
3242272260059	france
3242272260554	france
3242272261056	france
3242272261650	france
3242272261759	france
3242272262053	france
3242272262558	france
3242272263050	france
3242272340850	france
3242272341055	france
3242272341550	france
3242272345053	france
3242272345091	france
3242272345558	france
3242272345763	france
3242272346050	france
3242272346555	france
3242272347057	france
3242272347552	france
3242272348054	france
3242272348559	france
3242272349051	france
3242272349556	france
3242272410058	france
3242272410157	france
3242272411055	france
3242272450054	france
3242272450559	france
3242272451051	france
3242272451556	france
3242272500049	france
3242272500056	france
3242272500162	france
3242272500261	france
3242272500469	france
3242272501053	france
3242272501060	france
3242272501169	france
3242272501466	france
3242272501565	france
3242272502050	france
3242272503057	france
3242272503767	france
3242272504054	france
3242272505051	france
3242272506058	france
3242272507055	france
3242272824251	france
3242272824558	belgium
3242272826552	belgium
3242272826552	france
3242272830351	france
3242272832157	france
3242272832157	reunion
3242272832256	france
3242272832355	france
3242272837558	france
3242272845058	france
3242272845157	france
3242272845256	france
3242272845355	france
3242272845850	france
3242272848059	france
3242272848158	france
3242272848455	france
3242272848554	france
3242272853053	france
3242272853251	france
3242272856559	france
3242272859055	france
3242272859857	france
3242272861058	france
3242272861553	france
3242272862154	france
3242272863151	france
3242272863250	france
3242272864158	france
3242272864257	france
3242272864356	france
3242272865056	france
3242272866053	france
3242272867050	france
3242272873051	france
3242272873556	france
3242272874058	france
3242272875055	france
3242272875253	france
3242272876052	france
3242272877059	france
3242272878254	france
3242272878858	france
3242272884156	france
3242272884958	france
3242272885252	france
3242272890157	france
3242272890553	france
3242272890751	france
3242272890959	france
3242272891154	france
3242272891352	france
3242272893455	france
3242272896852	france
3242272897552	france
3242272897750	france
3242272898054	france
3242272907152	france
3242272907251	france
3242272907350	france
3242272907459	france
3242272915058	france
3242272915256	france
3242272915355	france
3242272920052	france
3242272920359	france
3242272920557	france
3242272921059	france
3242272922056	france
3242272923053	france
3242272923251	france
3242272950752	france
3242272951056	france
3242272951551	france
3242272952053	france
3242272952558	france
3242272953050	france
3242272966159	france
3242272967057	france
3242272967552	france
3242272968054	france
3242272980650	france
3242272980759	france
3242272980858	france
3242272980957	france
3242272981053	france
3242272981152	france
3242272981251	france
3242272981350	france
3242272981459	france
3242272981558	france
3242272981657	france
3242272990055	france
3242272993056	france
3242272993551	france
3242272994053	france
3242272994558	france
3242272995050	france
3242272995555	france
3242272996057	france
3242272996552	france
3242272997054	france
3242272997153	france
3242272997252	france
3242272997351	france
3242273050055	france
3242273050154	france
3242273050253	france
3242273050352	france
3242273050451	france
3242273050550	france
3242273050659	france
3242273200054	switzerland
3242273200054	france
3242273201051	france
3242273202058	france
3242273203055	france
3242273204052	switzerland
3242273204052	france
3242273205059	france
3242273205165	france
3242273205660	france
3242273206056	france
3242274000059	france
3242274000554	france
3242274001056	france
3242274001261	france
3242274001551	france
3242274002053	france
3242274002558	france
3242274003050	france
3242274004057	france
3242274004651	france
3242274005054	france
3242274006556	france
3242274007058	france
3242274007553	france
3242274008055	france
3242274008154	france
3242274008758	france
3242274500054	france
3242274501051	france
3242274503055	france
3242274504052	france
3242274505059	france
3242274506056	france
3242276000057	france
3242276001054	france
3242278000512	france
3242278002059	france
3242278010115	france
3242278020053	france
3242278030557	france
3242278060059	france
3242278062312	france
3242278070058	france
3242278070416	france
3242278076050	france
3242278094757	france
3242278100410	france
3242278101059	france
3242278101264	france
3242278201117	france
3242278203753	france
3242470001027	france
3242470001034	france
3242470001089	france
3242470001119	france
3242470002802	france
3242470003601	france
3242470270126	france
3242470270133	france
3242520000758	france
3242520000864	france
3242611000018	france
3242611000032	france
3242611000063	france
3242611000070	france
3242611000087	france
3242611000100	france
3242611000216	france
3242611000308	france
3242611000506	france
3242611010017	france
3242611010048	france
3242611010215	france
3242611010222	france
3242611102118	france
3242611102439	france
3242611102736	france
3242611110069	france
3242611110083	france
