	code	name	image	n_additives	nutriscore	energy_100g	energy.from.fat_100g	fat_100g	saturated.fat_100g	monounsaturated.fat_100g	polyunsaturated.fat_100g	omega.3.fat_100g	omega.6.fat_100g	omega.9.fat_100g	trans.fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum.proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin.a_100g	beta.carotene_100g	vitamin.d_100g	vitamin.e_100g	vitamin.k_100g	vitamin.c_100g	vitamin.b1_100g	vitamin.b2_100g	vitamin.pp_100g	vitamin.b6_100g	vitamin.b9_100g	folates_100g	vitamin.b12_100g	biotin_100g	pantothenic.acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits.vegetables.nuts_100g	fruits.vegetables.nuts.estimate_100g	collagen.meat.protein.ratio_100g	cocoa_100g	chlorophyl_100g	carbon.footprint_100g	nutrition.score.fr_100g	nutrition.score.uk_100g	glycemic.index_100g	water.hardness_100g	choline_100g	phylloquinone_100g	beta.glucan_100g	inositol_100g	carnitine_100g
67227	3286639800007	Croquant aux amandes		0	d	1644	NA	8	1	NA	NA	NA	NA	NA	NA	NA	69.03	34.5	NA	NA	NA	7.68	NA	NA	NA	0.04	0.015748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	11	NA	NA	NA	NA	NA	NA	NA
67229	3286790020153	Palets Amandes		2	e	2188	NA	29	18	NA	NA	NA	NA	NA	NA	NA	59	34	NA	NA	NA	4.8	NA	NA	NA	0.76	0.299212598425197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
67902	3291030011082	Galettes Bretonnes Pur Beurre		2	e	2042	NA	19.2	13.1	NA	NA	NA	NA	NA	NA	NA	73.7	27.5	NA	NA	NA	4.7	NA	NA	NA	0.699999999999999	0.275590551181102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
67910	3291030607001	Palets Pur Beurre		2	e	1992	NA	20	14	NA	NA	NA	NA	NA	NA	NA	67	27	NA	NA	NA	5.4	NA	NA	NA	1.2	0.47244094488189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
68755	3293680021015	Palets Au Beurre		0	e	2054	NA	24.2	14.4	NA	NA	NA	NA	NA	NA	NA	61	28.4	NA	NA	NA	6.4	NA	NA	NA	0.730000000000001	0.28740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
68758	3293680021428	Sablés à l'épeautre		0	d	2017	NA	20.2	6.4	NA	NA	NA	NA	NA	NA	NA	65.7	22.2	NA	NA	NA	7.7	NA	NA	NA	0.5	0.196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
68760	3293680210129	Palets Bretons Bio		3	e	2054	NA	24.2	14.4	NA	NA	NA	NA	NA	NA	NA	61	28.4	NA	NA	NA	6.4	NA	NA	NA	0.730000000000001	0.28740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
68761	3293680210228	Galettes bretonnes		3	e	2100	NA	23.1	15.1	NA	NA	NA	NA	NA	NA	NA	65.7	26	NA	NA	NA	6.8	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
68762	3293680214226	Sablés à l'Épeautre		3	d	2020	NA	20.2	6.4	NA	NA	NA	NA	NA	NA	NA	65.7	22.2	NA	NA	NA	7.7	NA	NA	NA	0.48	0.188976377952756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
68764	3293682102101	Galettes Fines de Bretagne		3	e	2209	NA	28.1	17.5	NA	NA	NA	NA	NA	NA	NA	61.4	29.7	NA	NA	NA	6.5	NA	NA	NA	0.92	0.362204724409449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
69919	3304218058240	Croquant aux amandes		1	d	1845	NA	13.7	1.4	NA	NA	NA	NA	NA	NA	NA	67	35.7	NA	NA	NA	10.5	NA	NA	NA	0.05	0.0196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	13	NA	NA	NA	NA	NA	NA	NA
70053	3307484001095	Croquants aux amandes		0	e	1975	NA	20	7.5	NA	NA	NA	NA	NA	NA	NA	65	30	NA	NA	NA	8.5	NA	NA	NA	0.35	0.137795275590551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
70054	3307484001149	Croquants aux amandes et vanille BISCUITERIE DU LACYDON		0	d	1849	NA	14	3.5	NA	NA	NA	NA	NA	NA	NA	70	30	NA	NA	NA	9	NA	NA	NA	0.275	0.108267716535433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	15	NA	NA	NA	NA	NA	NA	NA
70146	3316097000005	Cookies Triples Chocolat		3	e	2010	NA	25	16	NA	NA	NA	NA	NA	NA	NA	57	39	NA	NA	NA	5.5	NA	NA	NA	0.41	0.161417322834646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
70197	3321927353008	Croquants aux amandes		0	d	1854	NA	14	1.9	NA	NA	NA	NA	NA	NA	NA	67	32	NA	NA	NA	11	NA	NA	NA	0.34	0.133858267716535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
70756	3328079000033	Galettes bio pur beurre		1	e	1983	NA	19.5	12.9	NA	NA	NA	NA	NA	NA	NA	67.6	25.6	NA	NA	NA	7.5	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
70757	3328079000057	Maxi Galette beurre bio		1	e	1983	NA	19.5	12.9	NA	NA	NA	NA	NA	NA	NA	67.6	25.6	NA	NA	NA	7.5	NA	NA	NA	0.4	0.15748031496063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
70758	3328079002501	Maxi Galettes Pur Beurre à la Fleur de Sel de Guérande		3	e	2008	NA	19.7	13	NA	NA	NA	NA	NA	NA	NA	70.1	27.3	NA	NA	0	6.23	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
70759	3328079033253	Galettes Bretonnes Pur Beurre		4	e	2008	NA	19.7	13	NA	NA	NA	NA	NA	NA	NA	70.1	27.3	NA	NA	NA	6.3	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
70760	3328079043009	Palets Bretons	https://static.openfoodfacts.org/images/products/332/807/904/3009/front.5.200.jpg	3	e	2113	NA	24.8	16.4	NA	NA	NA	NA	NA	NA	NA	64.5	25.6	NA	NA	NA	5.1	NA	NA	NA	1	0.393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	25	NA	NA	NA	NA	NA	NA	NA
70761	3328079063106	Palets bretons framboises et galettes		8	e	2038	NA	22	10.9	NA	NA	NA	NA	NA	NA	NA	68	32.9	NA	NA	NA	4.4	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	26	NA	NA	NA	NA	NA	NA	NA
70762	3328079073006	Galettes Bretonnes à la fleur de sel		3	e	2008	NA	19.7	13	NA	NA	NA	NA	NA	NA	NA	70.1	27.3	NA	NA	NA	6.3	NA	NA	NA	0.8	0.31496062992126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
70810	3328481290480	Palets Bretons		2	e	1946	NA	24	16	NA	NA	NA	NA	NA	NA	NA	54	21.9	NA	NA	NA	6	NA	NA	NA	0.3	0.118110236220472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	20	NA	NA	NA	NA	NA	NA	NA
70926	3329229000026	Lunettes de Romans à la Fraise	https://static.openfoodfacts.org/images/products/332/922/900/0026/front.6.200.jpg	6	e	1870	NA	15.4	12	NA	NA	NA	NA	NA	NA	NA	69.7	31.5	NA	NA	NA	6.1	NA	NA	NA	0.2	0.078740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
70927	3329229000071	Mes Lunettes de Romans à la myrtille	https://static.openfoodfacts.org/images/products/332/922/900/0071/front.5.200.jpg	6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70928	3329229110008	Mes Lunettes de Romans à la framboise	https://static.openfoodfacts.org/images/products/332/922/911/0008/front.5.200.jpg	6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
70929	3329229900005	Mes lunettes de Romans à la fraise	https://static.openfoodfacts.org/images/products/332/922/990/0005/front.5.200.jpg	6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
71060	3329489030016	Galettes Bretonnes Pur Beurre Bio		3	e	2071	NA	21.6	13.8	NA	NA	NA	NA	NA	NA	NA	66.1	24.7	NA	NA	2	7.7	NA	NA	NA	0.939999999999999	0.37007874015748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	23	NA	NA	NA	NA	NA	NA	NA
71064	3329489030054	Cookies pépites de chocolat	https://static.openfoodfacts.org/images/products/332/948/903/0054/front.9.200.jpg	4	e	2092	NA	25.1	12.8	NA	NA	NA	NA	NA	NA	NA	59	28.2	NA	NA	4	7.6	NA	NA	NA	0.42164	0.166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	19	NA	NA	NA	NA	NA	NA	NA
71065	3329489030061	Sablés coco-citron	https://static.openfoodfacts.org/images/products/332/948/903/0061/front.3.200.jpg	2	d	2299	NA	34.5	18.9	NA	NA	NA	NA	NA	NA	NA	51.7	27.2	NA	NA	5.5	5.9	NA	NA	NA	0.22	0.0866141732283465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	17	NA	NA	NA	NA	NA	NA	NA
71066	3329489030108	Sablés Nappés de Chocolat au Lait		4	e	2082	NA	22.1	10.7	NA	NA	NA	NA	NA	NA	NA	65.4	32.7	NA	NA	2.2	7.9	NA	NA	NA	0.47	0.18503937007874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
71068	3329489030139	Sablés caramel au sel de Guérande		3	d	1967	NA	19.1	6.2	NA	NA	NA	NA	NA	NA	NA	66.5	28.4	NA	NA	1.9	7	NA	NA	NA	0.46	0.181102362204724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
71961	3333040000516	Croquants souffles aux amandes 100g vital aine		1	d	1816	NA	9.2	0.8	NA	NA	NA	NA	NA	NA	NA	77.9	59.6	NA	NA	NA	8.6	NA	NA	NA	0.1	0.0393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	15	NA	NA	NA	NA	NA	NA	NA
71964	3333040001322	Palet Pur Beurre		3	e	2184	NA	26	18.4	NA	NA	NA	NA	NA	NA	NA	62.8	27.7	NA	NA	NA	5.7	NA	NA	NA	1.3	0.511811023622047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
71980	3333040007874	Croquants soufflés aux Amandes		0	d	1816	NA	9.2	0.8	NA	NA	NA	NA	NA	NA	NA	80	60	NA	NA	NA	8.6	NA	NA	NA	0.1	0.0393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	15	NA	NA	NA	NA	NA	NA	NA
72183	3335440220716	Croquants aux amandes		0	d	1598	NA	9.9	0.8	NA	NA	NA	NA	NA	NA	NA	64	53	NA	NA	NA	7.6	NA	NA	NA	0.1	0.0393700787401575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
72184	3335440220723	Croquants aux amandes		0	d	1598	NA	9.9	0.8	NA	NA	NA	NA	NA	NA	NA	64	53	NA	NA	NA	7.6	NA	NA	NA	0.05	0.0196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
72200	3335440501266	125G Croquants Aux Amandes Le Manoir		0	d	1598	NA	9.9	0.8	NA	NA	NA	NA	NA	NA	NA	64	53	NA	NA	NA	7.6	NA	NA	NA	0.05	0.0196850393700787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	14	NA	NA	NA	NA	NA	NA	NA
72788	3337442012023	Galettes de Bretagne		2	e	2142	NA	26	18.4	NA	NA	NA	NA	NA	NA	NA	62.8	27.2	NA	NA	NA	5.7	NA	NA	NA	1.3	0.511811023622047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
72792	3337442012368	Palets de Bretagne Parfumés		2		2159	NA	26.7	0	NA	NA	NA	NA	NA	NA	NA	62.7	0	NA	NA	NA	6.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
72793	3337442018360	Palets  de Bretagne		1	e	2159	NA	26.7	17.9	NA	NA	NA	NA	NA	NA	NA	62.7	27.2	NA	NA	NA	6.3	NA	NA	NA	1.25	0.492125984251969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
72794	3337442650003	Palets Bretons Pur Beurre		2	e	2159	NA	26.7	17.9	NA	NA	NA	NA	NA	NA	NA	62.7	27.2	NA	NA	NA	6.3	NA	NA	NA	1.25	0.492125984251969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
72795	3337442700005	Palets Bretons Pur beurre (boite métal)		2	e	2159	NA	26.7	17.9	NA	NA	NA	NA	NA	NA	NA	62.7	27.2	NA	NA	NA	6.3	NA	NA	NA	1.25	0.492125984251969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	27	NA	NA	NA	NA	NA	NA	NA
73068	3339740006278	La Galette Sablée Fourrage Caramel au beurre salée avec Fève		2	e	2109	NA	25	16	NA	NA	NA	NA	NA	NA	NA	62	37	NA	NA	NA	6.9	NA	NA	NA	1.1	0.433070866141732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28	28	NA	NA	NA	NA	NA	NA	NA
73117	3340292025600	Broyé du Poitou		0	e	2075	NA	23.09	12.15	NA	NA	NA	NA	NA	NA	NA	66.23	22.56	NA	NA	NA	5.58	NA	NA	NA	0.229	0.0901574803149606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	22	NA	NA	NA	NA	NA	NA	NA
73118	3340295405003	Benoitines  sachet		0	e	2071	NA	23.09	12.15	NA	NA	NA	NA	NA	NA	NA	66.23	22.56	NA	NA	NA	5.58	NA	NA	NA	0.2	0.078740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
73266	3346041395628	Les Palets Bretons		2	e	2259	NA	32	21	NA	NA	NA	NA	NA	NA	NA	58	27	NA	NA	NA	5.4	NA	NA	NA	0.9	0.354330708661417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24	24	NA	NA	NA	NA	NA	NA	NA
73565	3347437062315	Cookies D'epeautre Aux Pépites De Chocolat		0	d	2046	NA	27.5	8.6	NA	NA	NA	NA	NA	NA	NA	51.4	27.4	NA	NA	4.5	6.7	NA	NA	NA	0.47	0.18503937007874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	18	NA	NA	NA	NA	NA	NA	NA
73570	3347437076312	Croquant Aux Amandes Epeautre		1	c	1854	NA	17	1.3	NA	NA	NA	NA	NA	NA	NA	61	27	NA	NA	4.5	9.4	NA	NA	NA	0.16	0.062992125984252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA
74108	3350031526725	Galettes pur beurre, certifié AB	https://static.openfoodfacts.org/images/products/335/003/152/6725/front_en.13.200.jpg	1	e	2021	NA	21.67	14.67	NA	NA	NA	NA	NA	NA	NA	71.67	26.67	NA	NA	NA	0	NA	NA	NA	0.2	0.078740157480315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
74231	3350031669248	Palets bretons pur beurre	https://static.openfoodfacts.org/images/products/335/003/166/9248/front.17.200.jpg	2	e	2167	NA	27	18	NA	NA	NA	NA	NA	NA	NA	63	25	NA	NA	2	5.7	NA	NA	NA	0.6	0.236220472440945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	21	NA	NA	NA	NA	NA	NA	NA
